IMO,VesselName,VesselClass,ReferenceDate,StartDate,EndDate,QuantityKiloBarrels,Area,RunDate,OriginCountry,QuantityKiloTonnes
8801280,Song Doc Pride Mv 19,Panamax,2017-10-01,2017-02-25 17:01:27.800,2017-12-02 19:54:21.800,365.0,West Africa,2025-02-19,Unknown,51.49
9280885,Apus,Suezmax,2017-10-01,2017-10-13 03:59:11.000,2017-11-30 00:35:06.000,997.0,Gulf of Mexico & Caribs,2025-02-19,Brazil,144.25
9578646,Atlanta Spirit,Suezmax,2017-10-01,2017-10-28 07:57:48.000,2017-12-08 19:58:53.000,994.0,West Coast North America,2025-02-19,Mexico,147.32
9041057,Lia,Suezmax,2017-10-01,2017-10-20 19:58:38.000,2017-11-30 19:57:48.000,917.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,132.25
9000194,Navarino,Suezmax,2017-10-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9248435,Navion Stavanger,Suezmax,2017-10-01,2017-10-29 03:58:53.000,2018-01-28 15:57:20.000,932.0,East Coast South America,2025-02-19,Brazil,131.63
9116931,Concord M,VLCC,2017-10-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9077874,Crown,VLCC,2017-10-01,2017-06-22 16:23:54.383,2017-12-05 20:10:00.000,1925.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,271.53
9179646,Crown,VLCC,2017-10-01,2016-10-22 21:01:43.400,2018-03-21 09:32:05.000,2008.0,Singapore / Malaysia,2025-02-19,Unknown,283.24
9722924,Front Cloud,VLCC,2017-10-01,2017-08-11 23:59:10.000,2017-11-12 00:00:00.000,1932.0,Singapore / Malaysia,2025-02-19,Unknown,272.52
9500730,Habrut,VLCC,2017-10-01,2017-10-02 23:52:50.000,2017-11-05 11:59:28.000,2061.0,Arabian Gulf & Rea Sea,2025-02-19,Kuwait,284.56
9079078,Navarz,VLCC,2017-10-01,2017-10-30 11:58:33.000,2017-12-15 11:48:37.000,1928.0,Singapore / Malaysia,2025-02-19,Netherlands,253.43
9686340,New Achievement,VLCC,2017-10-01,2017-10-08 23:07:57.000,2017-11-20 11:22:00.000,2026.0,Gulf of Mexico & Caribs,2025-02-19,Iraq,293.62
9686352,New Courage,VLCC,2017-10-01,2017-10-11 05:18:19.800,2017-11-13 09:53:42.000,2026.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,293.62
9183350,Northern S,VLCC,2017-10-01,2015-11-16 18:06:17.167,2018-02-01 08:05:00.000,1814.0,Singapore / Malaysia,2025-02-19,Unknown,255.88
9246633,Sa Oceania,VLCC,2017-10-01,2017-10-03 19:56:07.000,2017-11-04 03:55:22.000,2849.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,401.87
9470131,Advantage Award,Aframax,2017-11-01,2017-10-21 09:10:29.000,2017-12-07 18:05:52.000,647.0,Gulf of Mexico & Caribs,2025-02-19,Brazil,93.61
9288693,Andaman Skies,Aframax,2017-11-01,2016-11-22 04:52:42.000,2018-03-29 15:04:17.000,619.0,Baltic,2025-02-19,Russia,85.44
9439670,Captain A. Stellatos,Aframax,2017-11-01,2017-10-22 19:59:40.000,2017-12-06 00:00:00.000,590.0,India & Pakistan,2025-02-19,United Arab Emirates,77.76
9436020,Crude Centurion,Aframax,2017-11-01,2017-10-21 15:59:13.000,2017-12-15 15:56:00.000,629.0,Mediterranean,2025-02-19,Iraq,94.66
9251585,Euroforce,Aframax,2017-11-01,2017-11-30 12:00:18.000,2018-01-24 06:49:18.000,593.0,India & Pakistan,2025-02-19,United Arab Emirates,78.16
9434890,Nautilus,Aframax,2017-11-01,2017-11-04 19:58:41.000,2017-12-18 13:10:11.000,607.0,India & Pakistan,2025-02-19,United Arab Emirates,80.00
9185279,Petroleum 115,Aframax,2017-11-01,2016-12-07 03:17:00.000,2018-10-04 21:11:31.500,609.0,South East Asia,2025-02-19,Indonesia,82.19
9388376,Semeru,Aframax,2017-11-01,2017-11-26 23:58:16.000,2018-01-06 11:06:36.000,589.0,India & Pakistan,2025-02-19,United Arab Emirates,77.63
9313254,Mampu 1,MR2,2017-11-01,2016-11-14 03:40:38.000,2019-01-11 04:15:20.200,311.0,Singapore / Malaysia,2025-02-19,Unknown,43.87
9295062,Guang Xing Zhou,Panamax,2017-11-01,2017-11-11 08:11:28.000,2017-12-19 07:55:03.000,432.0,China & Taiwan,2025-02-19,China,61.11
9301744,Ice Victory,Panamax,2017-11-01,2017-10-30 15:47:00.000,2018-01-09 11:57:41.000,411.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,62.10
8801280,Song Doc Pride Mv 19,Panamax,2017-11-01,2017-02-25 17:01:27.800,2017-12-02 19:54:21.800,365.0,West Africa,2025-02-19,Unknown,51.49
9295074,Yong Xing Zhou,Panamax,2017-11-01,2017-11-03 11:24:27.000,2017-12-08 23:58:15.000,432.0,China & Taiwan,2025-02-19,China,61.11
9578646,Atlanta Spirit,Suezmax,2017-11-01,2017-10-28 07:57:48.000,2017-12-08 19:58:53.000,994.0,West Coast North America,2025-02-19,Mexico,147.32
9000194,Navarino,Suezmax,2017-11-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9248435,Navion Stavanger,Suezmax,2017-11-01,2017-10-29 03:58:53.000,2018-01-28 15:57:20.000,932.0,East Coast South America,2025-02-19,Brazil,131.63
9318096,Seavoyager,Suezmax,2017-11-01,2017-11-30 11:55:37.000,2018-01-06 07:57:32.000,998.0,Gulf of Mexico & Caribs,2025-02-19,Aruba,139.43
9575541,Sonangol Rangel,Suezmax,2017-11-01,2017-11-01 07:59:34.000,2017-12-21 14:54:49.000,989.0,South East Africa,2025-02-19,Nigeria,129.07
9749506,Speedway,Suezmax,2017-11-01,2017-11-06 23:58:29.000,2017-12-25 07:59:12.000,994.0,Gulf of Mexico & Caribs,2025-02-19,Brazil,143.82
9108154,Ada,VLCC,2017-11-01,2017-11-12 15:58:46.000,2018-01-04 07:55:21.000,1998.0,Mediterranean,2025-02-19,Iraq,279.64
9389265,Caesar,VLCC,2017-11-01,2017-11-07 07:52:36.000,2017-12-30 11:55:06.000,2053.0,China & Taiwan,2025-02-19,Gabon,279.26
9116931,Concord M,VLCC,2017-11-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9077874,Crown,VLCC,2017-11-01,2017-06-22 16:23:54.383,2017-12-05 20:10:00.000,1925.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,271.53
9179646,Crown,VLCC,2017-11-01,2016-10-22 21:01:43.400,2018-03-21 09:32:05.000,2008.0,Singapore / Malaysia,2025-02-19,Unknown,283.24
9158898,Dai Sy,VLCC,2017-11-01,2017-11-16 03:58:55.000,2017-12-21 06:51:37.000,1943.0,Singapore / Malaysia,2025-02-19,Bahamas,268.47
9158903,Elle,VLCC,2017-11-01,2017-11-07 11:59:09.000,2018-02-07 03:56:20.000,1943.0,Singapore / Malaysia,2025-02-19,Unknown,274.07
9330563,Maran Canopus,VLCC,2017-11-01,2017-11-09 11:56:16.000,2017-12-10 00:00:00.000,1994.0,"Korea, Japan & Russian Pacific",2025-02-19,Iraq,288.98
9079078,Navarz,VLCC,2017-11-01,2017-10-30 11:58:33.000,2017-12-15 11:48:37.000,1928.0,Singapore / Malaysia,2025-02-19,Netherlands,253.43
9183350,Northern S,VLCC,2017-11-01,2015-11-16 18:06:17.167,2018-02-01 08:05:00.000,1814.0,Singapore / Malaysia,2025-02-19,Unknown,255.88
9224295,Octans,VLCC,2017-11-01,2017-11-18 07:56:41.000,2017-12-23 11:57:11.000,1996.0,Singapore / Malaysia,2025-02-19,Iraq,279.36
9246633,Sa Oceania,VLCC,2017-11-01,2017-11-06 07:57:03.000,2017-12-07 05:57:34.000,2849.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,401.87
9200835,Sc Enterprise Lix,VLCC,2017-11-01,2017-11-15 07:58:39.000,2018-01-16 23:55:47.000,1991.0,Singapore / Malaysia,2025-02-19,Unknown,280.84
9217981,Sea Latitude,VLCC,2017-11-01,2017-11-12 03:56:30.000,2017-12-25 04:55:37.000,1996.0,Singapore / Malaysia,2025-02-19,Libya,259.88
9288693,Andaman Skies,Aframax,2017-12-01,2016-11-22 04:52:42.000,2018-03-29 15:04:17.000,619.0,Baltic,2025-02-19,Russia,85.44
9439400,Casper,Aframax,2017-12-01,2017-12-26 15:59:24.000,2018-02-03 22:46:27.000,607.0,India & Pakistan,2025-02-19,United Arab Emirates,80.00
9247986,Ervina,Aframax,2017-12-01,2017-12-22 19:58:24.000,2018-02-23 07:57:16.000,589.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.34
9251585,Euroforce,Aframax,2017-12-01,2017-11-30 12:00:18.000,2018-01-24 06:49:18.000,593.0,India & Pakistan,2025-02-19,United Arab Emirates,78.16
9192260,Otaria,Aframax,2017-12-01,2017-12-22 03:16:11.000,2018-01-28 07:32:15.000,590.0,India & Pakistan,2025-02-19,United Arab Emirates,77.76
9185279,Petroleum 115,Aframax,2017-12-01,2016-12-07 03:17:00.000,2018-10-04 21:11:31.500,609.0,South East Asia,2025-02-19,Indonesia,82.19
9388376,Semeru,Aframax,2017-12-01,2017-11-26 23:58:16.000,2018-01-06 11:06:36.000,589.0,India & Pakistan,2025-02-19,United Arab Emirates,77.63
9313254,Mampu 1,MR2,2017-12-01,2016-11-14 03:40:38.000,2019-01-11 04:15:20.200,311.0,Singapore / Malaysia,2025-02-19,Unknown,43.87
9301744,Ice Victory,Panamax,2017-12-01,2017-10-30 15:47:00.000,2018-01-09 11:57:41.000,411.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,62.10
9270490,Nile,Panamax,2017-12-01,2017-12-19 03:11:23.000,2018-01-27 16:14:51.000,422.0,Gulf of Mexico & Caribs,2025-02-19,United States,55.10
9419101,Delta Atlantica,Suezmax,2017-12-01,2017-12-13 15:55:18.000,2018-01-28 11:33:00.000,1014.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,146.24
9513139,Fjord Seal,Suezmax,2017-12-01,2017-12-21 22:19:14.200,2018-02-20 00:00:00.000,981.0,Singapore / Malaysia,2025-02-19,Colombia,137.05
9191711,Mehle,Suezmax,2017-12-01,2017-12-06 19:58:45.000,2019-09-12 18:20:40.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9000194,Navarino,Suezmax,2017-12-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9248435,Navion Stavanger,Suezmax,2017-12-01,2017-10-29 03:58:53.000,2018-01-28 15:57:20.000,932.0,East Coast South America,2025-02-19,Brazil,131.63
9318096,Seavoyager,Suezmax,2017-12-01,2017-11-30 11:55:37.000,2018-01-06 07:57:32.000,998.0,Gulf of Mexico & Caribs,2025-02-19,Aruba,139.43
9102930,Voyager 2,Suezmax,2017-12-01,2017-12-13 23:55:16.000,2018-02-12 12:54:52.000,937.0,West Africa,2025-02-19,Unknown,132.17
9321718,Zale,Suezmax,2017-12-01,2017-12-08 23:59:09.000,2018-02-04 00:00:00.000,996.0,Gulf of Mexico & Caribs,2025-02-19,United States,129.90
9108154,Ada,VLCC,2017-12-01,2017-11-12 15:58:46.000,2018-01-04 07:55:21.000,1998.0,Mediterranean,2025-02-19,Iraq,279.64
9116931,Concord M,VLCC,2017-12-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9179646,Crown,VLCC,2017-12-01,2016-10-22 21:01:43.400,2018-03-21 09:32:05.000,2008.0,Singapore / Malaysia,2025-02-19,Unknown,283.24
9158898,Dai Sy,VLCC,2017-12-01,2017-12-22 19:59:39.000,2018-02-01 07:55:14.000,1943.0,Singapore / Malaysia,2025-02-19,Bahamas,268.47
9158903,Elle,VLCC,2017-12-01,2017-11-07 11:59:09.000,2018-02-07 03:56:20.000,1943.0,Singapore / Malaysia,2025-02-19,Unknown,274.07
9180152,Ness,VLCC,2017-12-01,2017-12-27 03:59:53.000,2018-03-11 15:57:39.000,1977.0,Singapore / Malaysia,2025-02-19,Venezuela,286.45
9183350,Northern S,VLCC,2017-12-01,2015-11-16 18:06:17.167,2018-02-01 08:05:00.000,1814.0,Singapore / Malaysia,2025-02-19,Unknown,255.88
9468853,Olympic Target,VLCC,2017-12-01,2017-12-03 03:57:20.000,2018-01-03 07:49:12.000,2064.0,Arabian Gulf & Rea Sea,2025-02-19,Kuwait,284.98
9200835,Sc Enterprise Lix,VLCC,2017-12-01,2017-11-15 07:58:39.000,2018-01-16 23:55:47.000,1991.0,Singapore / Malaysia,2025-02-19,Unknown,280.84
9288693,Andaman Skies,Aframax,2018-01-01,2016-11-22 04:52:42.000,2018-03-29 15:04:17.000,619.0,Baltic,2025-02-19,Russia,85.44
9439383,Bhilva,Aframax,2018-01-01,2018-01-04 11:48:05.000,2018-02-09 15:58:00.000,607.0,India & Pakistan,2025-02-19,United Arab Emirates,80.00
9782613,CSK Valiant,Aframax,2018-01-01,2018-01-19 15:56:57.000,2018-03-22 00:00:00.000,639.0,Australia & New Zealand,2025-02-19,Indonesia,81.96
9439400,Casper,Aframax,2018-01-01,2017-12-26 15:59:24.000,2018-02-03 22:46:27.000,607.0,India & Pakistan,2025-02-19,United Arab Emirates,80.00
9417024,Eagle Kangar,Aframax,2018-01-01,2018-01-15 08:09:22.000,2018-04-22 13:53:22.000,599.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,89.07
9247986,Ervina,Aframax,2018-01-01,2017-12-22 19:58:24.000,2018-02-23 07:57:16.000,589.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.34
9641091,Gamkonora,Aframax,2018-01-01,2018-01-26 09:21:50.400,2018-06-21 00:25:55.750,492.0,South East Asia,2025-02-19,Indonesia,64.18
9258478,Neptune I,Aframax,2018-01-01,2018-01-07 19:57:18.000,2018-02-19 10:41:06.000,586.0,India & Pakistan,2025-02-19,United Arab Emirates,77.24
9185279,Petroleum 115,Aframax,2018-01-01,2016-12-07 03:17:00.000,2018-10-04 21:11:31.500,609.0,South East Asia,2025-02-19,Indonesia,82.19
9313254,Mampu 1,MR2,2018-01-01,2016-11-14 03:40:38.000,2019-01-11 04:15:20.200,311.0,Singapore / Malaysia,2025-02-19,Unknown,43.87
9411226,Ce-Bermuda,Suezmax,2018-01-01,2018-01-23 03:59:10.000,2018-03-16 11:56:51.000,991.0,Mediterranean,2025-02-19,Iraq,139.42
9513139,Fjord Seal,Suezmax,2018-01-01,2017-12-21 22:19:14.200,2018-02-20 00:00:00.000,981.0,Singapore / Malaysia,2025-02-19,Colombia,137.05
9041057,Lia,Suezmax,2018-01-01,2018-01-14 23:55:25.000,2018-03-01 19:58:39.000,917.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,132.25
9191711,Mehle,Suezmax,2018-01-01,2017-12-06 19:58:45.000,2019-09-12 18:20:40.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9000194,Navarino,Suezmax,2018-01-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9586734,Rio Orinoco,Suezmax,2018-01-01,2018-01-06 23:55:39.000,2018-02-24 15:57:08.000,994.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,144.02
9102930,Voyager 2,Suezmax,2018-01-01,2017-12-13 23:55:16.000,2018-02-12 12:54:52.000,937.0,West Africa,2025-02-19,Unknown,132.17
9321718,Zale,Suezmax,2018-01-01,2017-12-08 23:59:09.000,2018-02-04 00:00:00.000,996.0,Gulf of Mexico & Caribs,2025-02-19,United States,129.90
9500728,As Suwayq,VLCC,2018-01-01,2018-01-31 03:57:31.000,2018-04-07 23:58:18.000,2061.0,China & Taiwan,2025-02-19,Oman,276.34
9116931,Concord M,VLCC,2018-01-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9179646,Crown,VLCC,2018-01-01,2016-10-22 21:01:43.400,2018-03-21 09:32:05.000,2008.0,Singapore / Malaysia,2025-02-19,Unknown,283.24
9158898,Dai Sy,VLCC,2018-01-01,2017-12-22 19:59:39.000,2018-02-01 07:55:14.000,1943.0,Singapore / Malaysia,2025-02-19,Bahamas,268.47
9158903,Elle,VLCC,2018-01-01,2017-11-07 11:59:09.000,2018-02-07 03:56:20.000,1943.0,Singapore / Malaysia,2025-02-19,Unknown,274.07
9174218,Gemini,VLCC,2018-01-01,2018-01-03 03:41:34.000,2018-02-03 15:54:39.000,2001.0,Arabian Gulf & Rea Sea,2025-02-19,Kuwait,276.28
9180152,Ness,VLCC,2018-01-01,2017-12-27 03:59:53.000,2018-03-11 15:57:39.000,1977.0,Singapore / Malaysia,2025-02-19,Venezuela,286.45
9183350,Northern S,VLCC,2018-01-01,2015-11-16 18:06:17.167,2018-02-01 08:05:00.000,1814.0,Singapore / Malaysia,2025-02-19,Unknown,255.88
9322267,Sahara,VLCC,2018-01-01,2018-01-02 20:06:55.200,2018-02-16 03:49:09.000,1977.0,"Korea, Japan & Russian Pacific",2025-02-19,United Kingdom,260.05
9623257,Yong Le,VLCC,2018-01-01,2018-01-07 03:56:06.000,2018-02-10 19:59:52.000,2070.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,299.92
9288693,Andaman Skies,Aframax,2018-02-01,2016-11-22 04:52:42.000,2018-03-29 15:04:17.000,619.0,Baltic,2025-02-19,Russia,85.44
9782613,CSK Valiant,Aframax,2018-02-01,2018-01-19 15:56:57.000,2018-03-22 00:00:00.000,639.0,Australia & New Zealand,2025-02-19,Indonesia,81.96
9453963,Eagle Helsinki,Aframax,2018-02-01,2018-02-27 15:56:05.000,2018-03-29 07:58:52.000,636.0,UK Continent & North Sea,2025-02-19,United Kingdom,83.66
9417024,Eagle Kangar,Aframax,2018-02-01,2018-01-15 08:09:22.000,2018-04-22 13:53:22.000,599.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,89.07
9247986,Ervina,Aframax,2018-02-01,2018-02-23 15:55:43.000,2018-04-24 03:52:25.000,589.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.34
9641091,Gamkonora,Aframax,2018-02-01,2018-01-26 09:21:50.400,2018-06-21 00:25:55.750,492.0,South East Asia,2025-02-19,Indonesia,64.18
9247792,Lalique,Aframax,2018-02-01,2018-02-17 23:58:30.000,2018-04-02 03:59:56.000,593.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.92
9382750,Minerva Gloria,Aframax,2018-02-01,2018-02-21 17:51:07.000,2018-04-10 11:56:17.000,646.0,Gulf of Mexico & Caribs,2025-02-19,United Kingdom,99.89
9185279,Petroleum 115,Aframax,2018-02-01,2016-12-07 03:17:00.000,2018-10-04 21:11:31.500,609.0,South East Asia,2025-02-19,Indonesia,82.19
9313254,Mampu 1,MR2,2018-02-01,2016-11-14 03:40:38.000,2019-01-11 04:15:20.200,311.0,Singapore / Malaysia,2025-02-19,Unknown,43.87
9265366,Andes,Panamax,2018-02-01,2018-02-02 16:15:46.500,2018-03-12 19:56:30.000,399.0,Gulf of Mexico & Caribs,2025-02-19,Argentina,52.78
9301744,Ice Victory,Panamax,2018-02-01,2018-02-15 11:05:00.000,2018-05-24 03:49:48.000,411.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,59.55
9411226,Ce-Bermuda,Suezmax,2018-02-01,2018-01-23 03:59:10.000,2018-03-16 11:56:51.000,991.0,Mediterranean,2025-02-19,Iraq,139.42
9041057,Lia,Suezmax,2018-02-01,2018-01-14 23:55:25.000,2018-03-01 19:58:39.000,917.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,132.25
9191711,Mehle,Suezmax,2018-02-01,2017-12-06 19:58:45.000,2019-09-12 18:20:40.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9296389,Montreal Spirit,Suezmax,2018-02-01,2018-02-25 03:58:20.000,2018-04-01 18:32:25.000,940.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,136.20
9000194,Navarino,Suezmax,2018-02-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9500728,As Suwayq,VLCC,2018-02-01,2018-01-31 03:57:31.000,2018-04-07 23:58:18.000,2061.0,China & Taiwan,2025-02-19,Oman,276.34
9116931,Concord M,VLCC,2018-02-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9179646,Crown,VLCC,2018-02-01,2016-10-22 21:01:43.400,2018-03-21 09:32:05.000,2008.0,Singapore / Malaysia,2025-02-19,Unknown,283.24
9079066,Naroon,VLCC,2018-02-01,2018-02-19 02:49:38.000,2019-02-13 23:06:12.000,1928.0,West Africa,2025-02-19,Iran,228.42
9180152,Ness,VLCC,2018-02-01,2017-12-27 03:59:53.000,2018-03-11 15:57:39.000,1977.0,Singapore / Malaysia,2025-02-19,Venezuela,286.45
9543536,Alegria I,Aframax,2018-03-01,2018-03-22 15:59:49.000,2018-06-04 03:51:01.000,582.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,92.47
9157777,Calma,Aframax,2018-03-01,2018-03-21 03:58:39.000,2018-05-05 14:34:37.000,557.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.16
9417024,Eagle Kangar,Aframax,2018-03-01,2018-01-15 08:09:22.000,2018-04-22 13:53:22.000,599.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,89.07
9247986,Ervina,Aframax,2018-03-01,2018-02-23 15:55:43.000,2018-04-24 03:52:25.000,589.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.34
9641091,Gamkonora,Aframax,2018-03-01,2018-01-26 09:21:50.400,2018-06-21 00:25:55.750,492.0,South East Asia,2025-02-19,Indonesia,64.18
9568196,Jag Laxmi,Aframax,2018-03-01,2018-03-26 19:53:51.000,2018-05-12 04:21:20.000,588.0,Gulf of Mexico & Caribs,2025-02-19,Bahamas,81.24
9247792,Lalique,Aframax,2018-03-01,2018-02-17 23:58:30.000,2018-04-02 03:59:56.000,593.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.92
9382750,Minerva Gloria,Aframax,2018-03-01,2018-02-21 17:51:07.000,2018-04-10 11:56:17.000,646.0,Gulf of Mexico & Caribs,2025-02-19,United Kingdom,99.89
9187772,New Paros,Aframax,2018-03-01,2018-03-09 03:58:47.000,2018-04-17 19:54:59.000,597.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,94.86
9185279,Petroleum 115,Aframax,2018-03-01,2016-12-07 03:17:00.000,2018-10-04 21:11:31.500,609.0,South East Asia,2025-02-19,Indonesia,82.19
9337901,Samudra,Aframax,2018-03-01,2018-03-07 23:55:06.000,2018-04-14 07:59:14.000,617.0,West Coast North America,2025-02-19,United States,80.47
9313254,Mampu 1,MR2,2018-03-01,2016-11-14 03:40:38.000,2019-01-11 04:15:20.200,311.0,Singapore / Malaysia,2025-02-19,Unknown,43.87
9301744,Ice Victory,Panamax,2018-03-01,2018-02-15 11:05:00.000,2018-05-24 03:49:48.000,411.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,59.55
8763309,Svetah Venetia,Panamax,2018-03-01,2018-03-01 19:58:53.000,2019-07-20 15:06:52.000,406.0,UK Continent & North Sea,2025-02-19,Norway,57.58
9191711,Mehle,Suezmax,2018-03-01,2017-12-06 19:58:45.000,2019-09-12 18:20:40.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9296389,Montreal Spirit,Suezmax,2018-03-01,2018-02-25 03:58:20.000,2018-04-01 18:32:25.000,940.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,136.20
9232931,Narcissus,Suezmax,2018-03-01,2018-03-16 19:58:09.000,2018-04-18 09:13:00.000,999.0,West Africa,2025-02-19,Unknown,140.92
9000194,Navarino,Suezmax,2018-03-01,2017-07-22 14:44:04.000,2019-06-18 12:00:00.000,922.0,West Africa,2025-02-19,Nigeria,125.57
9500728,As Suwayq,VLCC,2018-03-01,2018-01-31 03:57:31.000,2018-04-07 23:58:18.000,2061.0,China & Taiwan,2025-02-19,Oman,276.34
9116931,Concord M,VLCC,2018-03-01,2017-05-23 16:00:56.000,2018-06-11 23:51:47.000,1945.0,Singapore / Malaysia,2025-02-19,Unknown,274.35
9357729,Dan,VLCC,2018-03-01,2018-03-03 03:46:07.000,2018-04-02 20:25:30.000,2065.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,285.90
9079066,Naroon,VLCC,2018-03-01,2018-02-19 02:49:38.000,2019-02-13 23:06:12.000,1928.0,West Africa,2025-02-19,Iran,228.42
9514561,Nave Buena Suerte,VLCC,2018-03-01,2018-03-02 03:32:59.000,2018-04-26 07:53:41.000,1920.0,China & Taiwan,2025-02-19,Angola,252.03
9180152,Ness,VLCC,2018-03-01,2018-03-31 03:57:54.000,2018-05-14 23:51:55.000,1977.0,Singapore / Malaysia,2025-02-19,Venezuela,286.45
9217981,Sea Latitude,VLCC,2018-03-01,2018-03-24 14:36:07.000,2018-08-02 14:36:07.000,1996.0,Singapore / Malaysia,2025-02-19,Unknown,281.55
9543536,Alegria I,Aframax,2018-04-01,2018-03-22 15:59:49.000,2018-06-04 03:51:01.000,582.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,92.47
9157777,Calma,Aframax,2018-04-01,2018-03-21 03:58:39.000,2018-05-05 14:34:37.000,557.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.16
9321677,Daphne V,Aframax,2018-04-01,2018-04-11 03:58:35.000,2018-05-16 03:43:39.000,613.0,UK Continent & North Sea,2025-02-19,Norway,81.51
9247986,Ervina,Aframax,2018-04-01,2018-04-24 11:52:55.000,2018-06-22 23:53:24.000,589.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.34
9282493,Fiora,Aframax,2018-04-01,2018-04-26 15:52:08.000,2018-06-04 19:45:42.000,634.0,UK Continent & North Sea,2025-02-19,United Kingdom,83.40
9641091,Gamkonora,Aframax,2018-04-01,2018-01-26 09:21:50.400,2018-06-21 00:25:55.750,492.0,South East Asia,2025-02-19,Indonesia,64.18
9131113,Horizon 1,Aframax,2018-04-01,2018-04-12 15:23:00.000,2018-05-22 03:19:03.000,590.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,85.49
9038842,Icaro,Aframax,2018-04-01,2018-04-12 03:56:44.000,2018-05-28 23:52:21.000,554.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,88.02
9568196,Jag Laxmi,Aframax,2018-04-01,2018-03-26 19:53:51.000,2018-05-12 04:21:20.000,588.0,Gulf of Mexico & Caribs,2025-02-19,Bahamas,81.24
9389095,Mindoro,Aframax,2018-04-01,2018-04-25 15:58:35.000,2018-06-03 15:50:57.000,595.0,UK Continent & North Sea,2025-02-19,United States,77.69
